日期,縣市,住宅部門售電量(度),住宅部門用電佔比(%),服務業部門售電量(度),服務業部門用電佔比(%),機關用電售電量(度),機關用電用電佔比(%),農林漁牧售電量(度),農林漁牧用電佔比(%),合計售電量(度),縣市用電佔比(%)
2014年03月,雲林縣,89029250,0.5263,39769870,0.2351,16941400,0.1002,23413317,0.1384,169153837,2.6638802767716
2014年03月,嘉義縣,61799843,0.5336,24174324,0.2087,14905264,0.1287,14932223,0.1289,115811654,1.8238331827548
2014年03月,屏東縣,107121524,0.4764,50824587,0.226,20087588,0.0893,46832456,0.2083,224866155,3.5412528964269
2014年03月,台東縣,23812730,0.4858,15769712,0.3217,7297424,0.1489,2139977,0.0437,49019843,0.77197771717199
2014年03月,花蓮縣,38499486,0.4491,32383629,0.3778,12978463,0.1514,1856585,0.0217,85718163,1.349912764774
2014年03月,基隆市,44334668,0.5494,27474603,0.3405,8874408,0.11,9422,0.0001,80693101,1.2707767322206
2014年03月,新竹市,64943302,0.433,65820518,0.4388,18684449,0.1246,540420,0.0036,149988689,2.3620623537256
2014年03月,嘉義市,34695146,0.4797,30159711,0.417,6948902,0.0961,521124,0.0072,72324883,1.1389917767193
2014年03月,澎湖縣,11912339,0.536,6515912,0.2932,3421638,0.154,374394,0.0168,22224283,0.34999400663369
2014年03月,金門縣,7644826,0.4838,4363423,0.2761,3646507,0.2307,148128,0.0094,15802884,0.24886808215713
2014年03月,連江縣,1102120,0.3422,1243978,0.3863,857004,0.2661,17542,0.0054,3220644,0.050719570908125
2014年03月,合計,3075310713,0.4843,2483887853,0.3912,601742200,0.0948,188963112,0.0298,6349903878,100
2014年02月,新北市,573767741,0.5822,354380142,0.3596,55936693,0.0568,1500359,0.0015,985584935,15.72940130265
2014年02月,台北市,374111982,0.3841,501856896,0.5153,96747332,0.0993,1197459,0.0012,973913669,15.54313422398
2014年02月,桃園市,345987843,0.5656,222414758,0.3636,41036110,0.0671,2266138,0.0037,611704849,9.7624778007571
2014年02月,台中市,383257895,0.4925,329800956,0.4238,54193497,0.0696,10906743,0.014,778159091,12.418997272563
2014年02月,台南市,256059250,0.5375,158411902,0.3325,39232944,0.0823,22717939,0.0477,476422035,7.6034374226107
2014年02月,高雄市,325085447,0.4779,270993722,0.3984,65234235,0.0959,18940483,0.0278,680253887,10.856483288587
2014年02月,宜蘭縣,61930853,0.5529,34906418,0.3117,10545759,0.0942,4619994,0.0412,112003024,1.7875075491149
2014年02月,新竹縣,81462371,0.579,47967086,0.3409,10084441,0.0717,1177368,0.0084,140691266,2.2453563402853
2014年02月,苗栗縣,60133082,0.5597,33943291,0.3159,12025551,0.1119,1344190,0.0125,107446114,1.7147817356972
2014年02月,彰化縣,162346565,0.5327,86822543,0.2849,26519439,0.087,29059125,0.0954,304747672,4.8636076493361
2014年02月,南投縣,68652150,0.5619,35523933,0.2907,11211372,0.0918,6801064,0.0557,122188519,1.950062528023
2014年02月,雲林縣,86803706,0.5352,35865172,0.2212,15161529,0.0935,24344491,0.1501,162174898,2.5882234612874
2014年02月,嘉義縣,58535059,0.5309,22628069,0.2052,12569284,0.114,16514915,0.1498,110247327,1.7594875767125
2014年02月,屏東縣,102144707,0.4638,48506327,0.2202,17586713,0.0799,52002405,0.2361,220240152,3.514913439464
2014年02月,台東縣,27964896,0.5297,15655992,0.2965,6930829,0.1313,2244345,0.0425,52796062,0.84259653014847
2014年02月,花蓮縣,45694395,0.5061,31221455,0.3458,11456968,0.1269,1920655,0.0213,90293473,1.4410348833376
2014年02月,基隆市,55481128,0.6141,26859643,0.2973,7998216,0.0885,9897,0.0001,90348884,1.4419192128607
2014年02月,新竹市,64673765,0.4624,59721664,0.427,14917822,0.1067,538965,0.0039,139852216,2.2319655571125
2014年02月,嘉義市,36456241,0.5058,28876580,0.4006,6167191,0.0856,575125,0.008,72075137,1.1502801164635
2014年02月,澎湖縣,10182317,0.5541,4328398,0.2355,3490468,0.1899,375955,0.0205,18377138,0.29328916071164
2014年02月,金門縣,6019180,0.4537,3512499,0.2647,3564486,0.2687,171533,0.0129,13267698,0.21174526800612
2014年02月,連江縣,1132242,0.3665,1166248,0.3776,771723,0.2498,18719,0.0061,3088932,0.049297680290333
2014年02月,合計,3187882815,0.5088,2355363694,0.3759,523382602,0.0835,199247867,0.0318,6265876978,100
2014年01月,新北市,558819589,0.5359,418452297,0.4013,63661163,0.0611,1740253,0.0017,1042673302,15.913180306211
2014年01月,台北市,374982631,0.3507,581621562,0.544,111126467,0.1039,1426108,0.0013,1069156768,16.31736843377
2014年01月,桃園市,278243689,0.4898,240308270,0.423,47147395,0.083,2365904,0.0042,568065258,8.6697576881548
2014年01月,台中市,375320307,0.4548,375031483,0.4545,62434381,0.0757,12389258,0.015,825175429,12.593748550715
2014年01月,台南市,242864116,0.5058,167242334,0.3483,45859843,0.0955,24179069,0.0504,480145362,7.3279326362736
2014年01月,高雄市,403038747,0.5096,294116362,0.3718,73836433,0.0933,19974432,0.0253,790965974,12.071647117267
2014年01月,宜蘭縣,54928392,0.4884,40499862,0.3601,12436706,0.1106,4590378,0.0408,112455338,1.7162826232889
2014年01月,新竹縣,67374353,0.5313,46257215,0.3647,11892887,0.0938,1296938,0.0102,126821393,1.935535982002
2014年01月,苗栗縣,66553408,0.5463,39654863,0.3255,14127902,0.116,1490262,0.0122,121826435,1.8593034102813
2014年01月,彰化縣,152217272,0.5009,89170267,0.2935,30429961,0.1001,32047037,0.1055,303864537,4.6375515290065
2014年01月,南投縣,53535580,0.5028,33916293,0.3185,11985757,0.1126,7038447,0.0661,106476077,1.6250277132338
2014年01月,雲林縣,83920759,0.5004,42288914,0.2521,18138434,0.1081,23372226,0.1394,167720333,2.5597316963303
2014年01月,嘉義縣,59405874,0.5164,24990920,0.2172,15603441,0.1356,15034304,0.1307,115034539,1.7556461425046
2014年01月,屏東縣,108674392,0.4611,52966193,0.2248,20558948,0.0872,53466363,0.2269,235665896,3.5967103865413
2014年01月,台東縣,23789492,0.4756,16074302,0.3214,7789214,0.1557,2367303,0.0473,50020311,0.76340520697033
2014年01月,花蓮縣,38429849,0.4392,33783458,0.3861,13201749,0.1509,2081948,0.0238,87497004,1.3353709145852
2014年01月,基隆市,44820967,0.5361,29557689,0.3536,9210941,0.1102,9911,0.0001,83599508,1.2758877030444
2014年01月,新竹市,65231286,0.4358,66379923,0.4434,17520218,0.117,562438,0.0038,149693865,2.2846134641689
2014年01月,嘉義市,34984288,0.4711,31731506,0.4273,6997060,0.0942,548263,0.0074,74261117,1.1333660718989
2014年01月,澎湖縣,11884956,0.5247,6796296,0.3,3573927,0.1578,397230,0.0175,22652409,0.34571890168819
2014年01月,金門縣,7348095,0.4729,4221764,0.2717,3807761,0.245,161226,0.0104,15538846,0.23715238289322
2014年01月,連江縣,909947,0.3082,1176537,0.3985,850383,0.288,15657,0.0053,2952524,0.045061139170144
2014年01月,合計,3107277989,0.4742,2636238310,0.4023,602190971,0.0919,206554955,0.0315,6552262225,100
2013年12月,新北市,530647265,0.5341,391605056,0.3942,69612763,0.0701,1620239,0.0016,993485323,15.271527117406
2013年12月,台北市,350774025,0.3361,573065313,0.5491,118430491,0.1135,1359964,0.0013,1043629793,16.04233129102
2013年12月,桃園市,303733120,0.5042,245346298,0.4073,51034558,0.0847,2314645,0.0038,602428621,9.2603331009683
2013年12月,台中市,367795834,0.451,368231789,0.4515,67004355,0.0822,12492902,0.0153,815524880,12.535978168486
2013年12月,台南市,250809778,0.4979,178188355,0.3537,49118331,0.0975,25609537,0.0508,503726001,7.7431091390306
2013年12月,高雄市,337846422,0.4538,307924668,0.4136,79502002,0.1068,19158872,0.0257,744431964,11.443161425838
2013年12月,宜蘭縣,55784643,0.5045,37457084,0.3387,12919124,0.1168,4421960,0.04,110582811,1.699842320575
2013年12月,新竹縣,74563144,0.5258,53419237,0.3767,12524189,0.0883,1295030,0.0091,141801600,2.1797271983368
2013年12月,苗栗縣,56747091,0.5154,37264435,0.3385,14400055,0.1308,1683455,0.0153,110095036,1.6923444049367
2013年12月,彰化縣,153586924,0.4913,96145416,0.3075,31890929,0.102,31006303,0.0992,312629572,4.8056381669375
2013年12月,南投縣,65486582,0.5254,38171015,0.3063,13419924,0.1077,7555416,0.0606,124632937,1.9158162008574
2013年12月,雲林縣,83957650,0.505,40569383,0.244,18302075,0.1101,23413811,0.1408,166242919,2.5554310534945
2013年12月,嘉義縣,55975246,0.4981,25124258,0.2236,15658834,0.1393,15624492,0.139,112382830,1.7275116160683
2013年12月,屏東縣,103698709,0.4513,54031449,0.2352,21373528,0.093,50659070,0.2205,229762756,3.5318369356766
2013年12月,台東縣,27030966,0.4957,16918008,0.3102,8084355,0.1482,2499543,0.0458,54532872,0.83826123472388
2013年12月,花蓮縣,42733208,0.4628,33318836,0.3608,14032874,0.152,2260418,0.0245,92345336,1.4195018992646
2013年12月,基隆市,50455369,0.5634,29483337,0.3292,9601566,0.1072,8665,0.0001,89548937,1.3765165806384
2013年12月,新竹市,58766769,0.4016,68066955,0.4652,18944156,0.1295,555432,0.0038,146333312,2.2493871732696
2013年12月,嘉義市,34614899,0.4625,32032647,0.428,7648697,0.1022,550297,0.0074,74846540,1.1505162067241
2013年12月,澎湖縣,10370866,0.5254,4899173,0.2482,4065863,0.206,404441,0.0205,19740343,0.30344201011553
2013年12月,金門縣,5322887,0.3962,3680430,0.274,4286253,0.3191,144506,0.0108,13434076,0.20650416385798
2013年12月,連江縣,1141989,0.3423,1351502,0.4051,826083,0.2476,16602,0.005,3336176,0.051282591773567
2013年12月,合計,3021843386,0.4645,2636294644,0.4052,642681005,0.0988,204655600,0.0315,6505474635,100
2013年11月,新北市,645438820,0.5334,492187328,0.4068,70628179,0.0584,1729039,0.0014,1209983366,15.817890329317
2013年11月,台北市,438949579,0.3523,679638468,0.5455,125978502,0.1011,1404747,0.0011,1245971296,16.288353928996
2013年11月,桃園市,293066995,0.4689,277387069,0.4438,52164557,0.0835,2439689,0.0039,625058310,8.1712724941778
2013年11月,台中市,442275087,0.4586,435647461,0.4517,72069881,0.0747,14498095,0.015,964490524,12.608607490806
2013年11月,台南市,293840843,0.5075,201585239,0.3482,53166253,0.0918,30350217,0.0524,578942552,7.5684096590391
2013年11月,高雄市,508822368,0.5249,350832406,0.3619,88531734,0.0913,21252307,0.0219,969438815,12.673295590291
2013年11月,宜蘭縣,60479739,0.4778,47300006,0.3737,13464355,0.1064,5323670,0.0421,126567770,1.6545972129391
2013年11月,新竹縣,74442964,0.5212,53979512,0.3779,12983718,0.0909,1432430,0.01,142838624,1.8673030991259
2013年11月,苗栗縣,78088287,0.5481,46652638,0.3275,15612018,0.1096,2107261,0.0148,142460204,1.862356083963
2013年11月,彰化縣,177716043,0.5095,102490636,0.2938,32835689,0.0941,35760036,0.1025,348802404,4.559829769655
2013年11月,南投縣,58611633,0.491,38722681,0.3244,13041259,0.1093,8991741,0.0753,119367314,1.5604669740205
2013年11月,雲林縣,102821562,0.5133,50853620,0.2538,19966339,0.0997,26689055,0.1332,200330576,2.6188848291795
2013年11月,嘉義縣,70346748,0.514,29664664,0.2167,17616368,0.1287,19239098,0.1406,136866878,1.7892355603838
2013年11月,屏東縣,129339128,0.4774,63565550,0.2346,23445509,0.0865,54554496,0.2014,270904683,3.541487169
2013年11月,台東縣,26694375,0.4637,19619583,0.3408,8431418,0.1465,2824316,0.0491,57569692,0.7525980107966
2013年11月,花蓮縣,44012250,0.4388,39202726,0.3909,14816106,0.1477,2259917,0.0225,100290999,1.3110858114058
2013年11月,基隆市,49588504,0.5288,34363074,0.3664,9813586,0.1047,8923,0.0001,93774087,1.2258914176659
2013年11月,新竹市,75956211,0.4272,80229910,0.4512,20982598,0.118,642239,0.0036,177810958,2.3244899988112
2013年11月,嘉義市,41645835,0.4676,38790629,0.4355,7979950,0.0896,650959,0.0073,89067373,1.1643614099356
2013年11月,澎湖縣,13847673,0.5117,8809950,0.3255,3949581,0.1459,455594,0.0168,27062798,0.35378698814978
2013年11月,金門縣,8133013,0.4542,5393100,0.3012,4177903,0.2333,204181,0.0114,17908197,0.23411057052648
2013年11月,連江縣,1276247,0.3228,1652644,0.418,999814,0.2529,24965,0.0063,3953670,0.051685601815382
2013年11月,合計,3635393904,0.4752,3098568894,0.4051,682655317,0.0892,232842975,0.0304,7649461090,100
2013年10月,新北市,770106393,0.5767,489710437,0.3667,73794430,0.0553,1809887,0.0014,1335421147,15.966482131904
2013年10月,台北市,525384057,0.3828,708164283,0.516,137371276,0.1001,1584887,0.0012,1372504503,16.409855926228
2013年10月,桃園市,417897529,0.5361,305072609,0.3914,53894356,0.0691,2631248,0.0034,779495742,9.3197601853899
2013年10月,台中市,494457583,0.4808,444073442,0.4318,74415094,0.0724,15418112,0.015,1028364231,12.295266670171
2013年10月,台南市,341543751,0.5276,220571448,0.3407,52893077,0.0817,32318003,0.0499,647326279,7.7395235880337
2013年10月,高雄市,450837639,0.4827,370182490,0.3963,91415463,0.0979,21546192,0.0231,933981784,11.166816924579
2013年10月,宜蘭縣,77642452,0.5383,47331199,0.3281,13047812,0.0905,6222990,0.0431,144244453,1.724606867747
2013年10月,新竹縣,104992442,0.5639,67108515,0.3604,12599052,0.0677,1502010,0.0081,186202019,2.2262573989986
2013年10月,苗栗縣,79725389,0.5559,46814265,0.3264,14823935,0.1034,2043147,0.0142,143406736,1.7145910060526
2013年10月,彰化縣,207095885,0.5265,115973756,0.2948,32076254,0.0815,38206504,0.0971,393352399,4.7029763339334
2013年10月,南投縣,79319429,0.5409,44629129,0.3043,13905689,0.0948,8801813,0.06,146656060,1.7534403785546
2013年10月,雲林縣,110089885,0.5339,49492941,0.24,18544420,0.0899,28057693,0.1361,206184939,2.4651759872208
2013年10月,嘉義縣,72273001,0.5206,30212029,0.2176,16403544,0.1182,19942957,0.1436,138831531,1.6598892147515
2013年10月,屏東縣,128722895,0.4786,64632051,0.2403,22889074,0.0851,52697923,0.1959,268941943,3.2155075101781
2013年10月,台東縣,33760749,0.5063,21680196,0.3251,8568926,0.1285,2673647,0.0401,66683518,0.79727747387507
2013年10月,花蓮縣,56575567,0.4901,41812873,0.3622,14651222,0.1269,2398295,0.0208,115437957,1.3801923699685
2013年10月,基隆市,71725933,0.5991,38196267,0.319,9793845,0.0818,8605,0.0001,119724650,1.4314446714191
2013年10月,新竹市,85454676,0.444,83990139,0.4364,22271793,0.1157,730728,0.0038,192447336,2.3009272831116
2013年10月,嘉義市,46364339,0.4819,40712368,0.4231,8409103,0.0874,728309,0.0076,96214119,1.1503494723754
2013年10月,澎湖縣,14197995,0.5334,7312990,0.2748,4588270,0.1724,516851,0.0194,26616106,0.31822588838326
2013年10月,金門縣,7706665,0.437,5033132,0.2854,4712883,0.2672,182495,0.0103,17635175,0.21084862042439
2013年10月,連江縣,1527022,0.3609,1762929,0.4167,918225,0.217,22629,0.0053,4230805,0.050584096700747
2013年10月,合計,4177401276,0.4995,3244469488,0.3879,701987743,0.0839,240044925,0.0287,8363903432,100
2013年09月,新北市,914796916,0.5783,589678724,0.3727,75496385,0.0477,2032586,0.0013,1582004611,16.899350703853
2013年09月,台北市,624755227,0.3951,808958208,0.5115,145989991,0.0923,1735197,0.0011,1581438623,16.893304684998
2013年09月,桃園市,396096908,0.501,336235898,0.4253,55474854,0.0702,2829824,0.0036,790637484,8.4457782416209
2013年09月,台中市,552726926,0.4832,499985143,0.4371,74928072,0.0655,16169592,0.0141,1143809733,12.218448468509
2013年09月,台南市,361802345,0.5317,231262816,0.3399,53085731,0.078,34248674,0.0503,680399566,7.2681904999726
2013年09月,高雄市,614268529,0.5481,393488592,0.3511,90753684,0.081,22141962,0.0198,1120652767,11.971080232696
2013年09月,宜蘭縣,84967549,0.5141,59195881,0.3582,13948460,0.0844,7168395,0.0434,165280285,1.7655634384543
2013年09月,新竹縣,100302515,0.5606,63949867,0.3574,12950941,0.0724,1724285,0.0096,178927608,1.9113473988436
2013年09月,苗栗縣,105031847,0.5875,55954106,0.313,15605858,0.0873,2171810,0.0121,178763621,1.9095956505841
2013年09月,彰化縣,219383268,0.5338,118232309,0.2877,31670985,0.0771,41673961,0.1014,410960523,4.3899783574118
2013年09月,南投縣,65430573,0.4997,43755153,0.3342,12798285,0.0977,8948672,0.0683,130932683,1.3986541589248
2013年09月,雲林縣,123966642,0.5312,58253237,0.2496,19485528,0.0835,31661426,0.1357,233366833,2.4928801889026
2013年09月,嘉義縣,83677139,0.5359,34126720,0.2185,17351257,0.1111,21001755,0.1345,156156871,1.6681049533586
2013年09月,屏東縣,153668449,0.5066,71589208,0.236,22625454,0.0746,55454867,0.1828,303337978,3.2403286541492
2013年09月,台東縣,32875104,0.4805,23997289,0.3508,8622422,0.126,2917486,0.0426,68412301,0.7307965217154
2013年09月,花蓮縣,56841186,0.4645,47178678,0.3856,15446335,0.1262,2894011,0.0237,122360210,1.3070809570397
2013年09月,基隆市,70185619,0.5702,42602246,0.3461,10295320,0.0836,7535,0.0001,123090720,1.3148844391514
2013年09月,新竹市,104627685,0.4686,94116494,0.4215,23755633,0.1064,783873,0.0035,223283685,2.3851695962368
2013年09月,嘉義市,50498240,0.4813,45306119,0.4318,8395639,0.08,717911,0.0068,104917909,1.1207581362137
2013年09月,澎湖縣,18628820,0.5181,12169538,0.3384,4588311,0.1276,572252,0.0159,35958921,0.38412177353074
2013年09月,金門縣,10567786,0.4726,6802575,0.3042,4806326,0.215,183253,0.0082,22359940,0.23885421391929
2013年09月,連江縣,1344801,0.3141,1828076,0.427,1079272,0.2521,28670,0.0067,4280819,0.045728729915008
2013年09月,合計,4746444074,0.507,3638666877,0.3887,719154743,0.0768,257067997,0.0275,9361333691,100
2013年08月,新北市,891116887,0.591,541041656,0.3588,73531262,0.0488,2042694,0.0014,1507732499,16.311761851266
2013年08月,台北市,608886854,0.392,794414467,0.5115,147978258,0.0953,1816114,0.0012,1553095693,16.80253433102
2013年08月,桃園市,480228611,0.545,343780169,0.3901,54104549,0.0614,3083952,0.0035,881197281,9.5334419077577
2013年08月,台中市,539366350,0.4866,479055276,0.4322,73808616,0.0666,16308218,0.0147,1108538460,11.992986404738
2013年08月,台南市,378321451,0.54,238336463,0.3402,49961826,0.0713,33968111,0.0485,700587851,7.5794759275809
2013年08月,高雄市,502669642,0.4978,398191422,0.3943,86888992,0.0861,21994896,0.0218,1009744952,10.924165393043
2013年08月,宜蘭縣,87747699,0.5382,54726328,0.3356,13192066,0.0809,7386196,0.0453,163052289,1.7640198836569
2013年08月,新竹縣,118471689,0.5719,74568336,0.36,12215522,0.059,1892189,0.0091,207147736,2.2410769416338
2013年08月,苗栗縣,90856609,0.567,52279692,0.3262,14782024,0.0922,2331663,0.0146,160249988,1.7337025252542
2013年08月,彰化縣,224936370,0.5294,125471852,0.2953,31166957,0.0734,43292613,0.1019,424867792,4.5965330361809
2013年08月,南投縣,82419497,0.5392,47865528,0.3131,13664260,0.0894,8912658,0.0583,152861943,1.6537732071117
2013年08月,雲林縣,119935405,0.536,53994904,0.2413,18176784,0.0812,31632599,0.1414,223739692,2.4205809551761
2013年08月,嘉義縣,78742146,0.5319,32895144,0.2222,15462747,0.1044,20951143,0.1415,148051180,1.6017268259194
2013年08月,屏東縣,146177139,0.4931,70419898,0.2376,21824376,0.0736,58004805,0.1957,296426218,3.2069573864689
2013年08月,台東縣,37675968,0.5105,24692947,0.3346,8725584,0.1182,2714416,0.0368,73808915,0.79851926305152
2013年08月,花蓮縣,63366334,0.4963,46897765,0.3673,14484194,0.1134,2927684,0.0229,127675977,1.3812928568781
2013年08月,基隆市,80659470,0.6047,42651906,0.3198,10061359,0.0754,7147,0.0001,133379882,1.4430019067553
2013年08月,新竹市,98527621,0.4616,91188677,0.4273,22857732,0.1071,854648,0.004,213428678,2.3090288032363
